Максуда,цель,
Макфаза,трамплин,
Малика,жена,
Малиха,обаятельная,
Мамдуда,длинная,
Мамдуха,восхваленная,
Мамлакат,государство,
Мамнуна,согласная,
Манзиля,степень,
Манзума,эпос,
Манзура,видная,
Манига,запрещающая,
Маннафа,превосходство,
Маннура,луч,
Мансафа,воспитанная,
Мансура,одерживающая,
Марвана,кремень,
Марвар,жемчуг,
Марвара,жемчуг,
Марварвафа,жемчужная,
Марварит,жемчужина,
Марвария,жемчуг,
Марви,рассказанная,
Марвиджамал,красивый,
Марвия,рассказанная,
Маргарита,жемчужина,
Маргия,сладкая,
Маргуба,желанная,
Маргубджамал,любимая,
Маргубкамал,совершенная,
Мардана,мужественно,
Марджан,коралл,
Марджана,коралл,
Марджанбану,жемчужная,
Марджанбика,жемчужная,
Марджания,коралл,
Марджаннур,лучезарный,
Мардида,притягивающая,
Мардия,героизм,
Мардума,свет,
Марзия,приятная,
Марианна,величавая,
Марина,относящаяся,
Мармария,мрамор,
Марсельеза,революционная,
Мартаба,почет,
Маруа,добрая,
Маруабанат,девушка,
Маруабану,женщина,
Марфуга,стоящая,
Мархаба,долгожданная,
Мархия,живущая,
Марьям,любимая,
Марьямбану,любимая,
Марьямбика,любимая,
Марьямниса,любимая,
Масаббиха,желающая,
Масгуда,счастливая,
Масира,расстояние,
Маснавия,близнецы,
Маснуна,ровная,
Масрура,радостная,
Мастура,непорочная,
Масуба,добро,
Масума,здоровая,
Масхинур,щедрое,
Масхия,женщина,
Матлуба,востребованная,
Маугиза,читающая,
Маугуда,обещанная,
Маудига,положение,
Маудуда,любимая,
Маузуна,ровная,
Маузюда,существующая,
Маузя,волна,
Маулида,новорожденная,
Маулиджамал,красивая,
Маулиджихан,"девочка,",
Мауликамал,совершенная,
Маулиха,девушка,
Маулия,хозяйка,
Маура,черноглазая,
Мауруза,оставленная,
Маусиля,встретившаяся,
Маусука,правильная,
Маусуфа,обладающая хорошими качествами,
Маухиба,подарок,
Маухида,единственная,
Мафруза,предполагаемая,
Мафтуха,открытая,
Махаббат,любовь,
Махасиба,любимая,
Махасина,красивые,
Махбуб,любимая,
Махбуба,любимая,
Махбуббика,любимая,
Махбубджамал,возлюбленная,
Махбубджихан,любимая,
Махбубзада,любимый,
Махбубкамал,совершенная,
Махбузя,узница,
Махдума,дочь,
Махи,луна,
Махианвар,лунные,
Махиасма,великая,
Махибадар,вдвойне,
Махибанат,девушка,
Махибану,девушка,
Махибика,лунная,
Махивафа,честная,
Махигаухар,луноподобный,
Махигуль,лунный,
Махигульсум,розовощекая,
Махида,луноподобная,
Махиджамал,красивая,
Махиджихан,луна,
Махидильбар,любимая,
Махизавар,лунный,
Махизада,луноподобная,
Махизар,золото,
Махикамал,совершенная,
Махикамар,двойная,
Махикарам,луноподобная,
Махиназ,лунная,
Махиниса,женщина,
Махинур,лунный,
Махипарваз,летящая,
Махира,мастерица,
Махираджаб,название,
Махисара,луноподобная,
Махисарвар,луноподобная,
Махисафа,чистая,
Махисултан,луноподобная,
Махисурур,луноподобная,
Махисылу,луноподобная,
Махитап,лунный,
Махихан,луноподобная,
Махихаят,жизнь,
Махишакар,красивая,
Махия,как луна,
Махлуса,дружба,
Махмуда,достойная,
Махмузя,достойная,
Махмуля,узелок,
Махмутниса,достойная,
Махнуна,милая,
Махпара,подобная,
Махруй,луноликая,
Махруйбика,луноликая,
Махруйджамал,луноликая,
Махруйкамал,луноликое,
Махруса,береженая,
Махсуна,укрепленная,
Махтума,завершенная,
Махуб,любимая,
Махуба,любимая,
Махуббану,любимая,
Махуббика,любимая,
Махубджамал,возлюбленная,
Махубджихан,любимая,
Махубзада,любимый,
Махубкамал,совершенная,
Махфузя,берегущая,
Мачтура,непорочная,
Машкура,погруженная,
Машруфа,достойная,
Машхура,прославленная,
Маэва,кров,
Маэлуфа,привыкшая,
Маэмуна,благополучная,
Маэмура,открывающая,
Мива,плод,
Миляуша,фиалка,
Минзиля,степень,
Минлеазия,счастливая,
Минлеасма,счастливая,
Минлебадар,счастливая,
Минлебанат,счастливая,
Минлебану,счастливая,
Минлебахар,счастливая,
Минлебаян,счастливая,
Минлебика,счастливая,
Минлевасиля,счастливый,
Минлевасима,счастливая,
Минлевафа,счастливая,
Минлегайша,счастливая,
Минлегарифа,счастливая,
Минлегаян,счастливая,
Минлегуль,цветок,
Минледжамал,счастливая,
Минледжаннат,счастливая,
Минледжихан,счастливый,
Минледжуфар,счастливая,
Минлезада,счастливая,
Минлезалия,счастливая,
Минлезиля,красивое,
Минлезиряк,счастливая,
Минлезифа,счастливая,
Минлекамал,совершенная,
Минлекамар,счастливая,
Минлекарима,счастливая,
Минлекаусария,счастливая,
Минлелатифа,счастливая,
Минлемарьям,счастливая,
Минлениса,счастливая,
Минленур,счастливая,
Минлерайхан,счастливая,
Минлерафика,счастливая,
Минлерахима,счастливая,
Минлеруй,лицо,
Минлесабира,счастливая,
Минлесагида,наслаждающаяся,
Минлесайда,счастливая,
Минлесалима,счастливая,
Минлесалиха,счастливая,
Минлесара,счастливая,
Минлесарвар,счастливая,
Минлесафа,счастливая,
Минлесурур,счастливая,
Минлесылу,счастливая,
Минлефагима,счастливая,
Минлефазиля,счастливая,
Минлефания,счастливая,
Минлефарида,счастливая,
Минлефаяза,счастливая,
Минлехабиба,счастливая,
Минлехабира,счастливая,
Минлехаджар,счастливая,
Минлехакима,счастливая,
Минлехан,счастливая,
Минлехасана,счастливая,
Минлехаят,счастливая,
Минлешакира,счастливая,
Минлешамсия,счастливая,
Минлеюз,счастливая,
Миннахар,счастливая,
Мирбану,мирная,
Мисалия,пример,
Михербан,милосердная,
Михербанат,милосердная,
Михербану,милосердная,
Михерниса,женщина,
Михри,сочувствие,
Михрибика,милосердная,
Михриджамал,красивая,
Михриджихан,милосредный,
Михризада,милосердный,
Михрикамал,совершенная,
Михрисылу,милосердная,
Михрия,солнце,
Мубайна,четко,
Мубаракджамал,счастливая,
Мубараккамал,совершенная,
Мубаракфиза,счастливое,
Мубашшира,приносящая,
Мубина,умеющая,
Мугаббира,объясняющая,
Мугавия,заинтересовывающая,
Мугаззама,великая,
Мугаззима,предсказательница,
Мугаззяма,уважаемая,
Мугайяна,определенная,
Мугаллима,учительница,
Мугаммара,долгожительница,
Муганния,певица,
Мугафия,здоровая,
Мугашира,живущая,
Мугаяша,живущая,
Мугина,хорошая,
Муглифа,кормилица,
Мугния,приносящая,
Мугтазира,просящая,
Мудаббира,управляющая,
Мудаббиха,украшенная,
Муджавира,живущая,
Муджагида,старание,
Муза,вдохновляющая,
Музагида,старание,
Музайяна,украшенная,
Музакира,напоминающая,
Музаллия,раскрывающая,
Музаффара,одерживающая,
Музиба,исполняющая,
Музифа,принимающая,
Музиха,вносящая,
Музия,светлая,
Мукаддама,идущая,
Мукаддаса,святая,
Мукаррама,очень уважаемая,
Мукатдама,женщина-руководитель,
Мукатдара,судьба,
Мукатдаса,святая,
Мукатдима,дающая,
Мукима,живущая,
Муктадира,сильная,
Муктасиба,зарабатывающая,
Мульхиба,зажигающая,
Мунавар,освещающая,
Мунавара,светлая,
Мунаварбану,лучезарная,
Мунаварбика,лучезарная,
Мунаварсылу,лучезарная,
Муназзафа,очищенная,
Муназзаха,очищенная,
Мунджия,спасительница,
Мунзира,предвестница,
Муниба,встающая,
Мунира,освещающая,
Муниса,близкая,
Мунифа,высокого,
Мунтазара,долгожданная,
Мурасиля,вестница,
Мурасима,официальные,
Мурасса,украшенная,
Мурсалима,здоровая,
Мурсиля,провожающая,
Муршида,ведущая,
Мусавира,художница,
Мусагида,успешная,
Мусаддыка,подтверждающая,
Мусалима,скромная,
Мусалия,читающая,
Мусаллия,читающая,
Мусамира,плодоносная,
Мусаннифа,писательница,
Мусиба,достигающая,
Мусифа,характеризующая,
Муслима,мусульманка,
Муслиха,составительница,
Мустабшира,радующаяся,
Мустакима,прямая,
Мустафира,сияющая,
Мусфира,блестящая,
Мутавазига,скромная,
Мутагира,очищающая,
Мутаххара,очищенная,
Мутига,покорная,
Муфаккира,мыслящая,
Муфарриха,радующая,
Муфаххара,прославленная,
Муфида,приносящая,
Муфлиха,приносящая,
Мухаджира,переехавшая,
Мухаззаба,воспитанная,
Мухандиса,женщина-геометр,
Мухаррама,имеющая запрет,
Мухассана,красивая,
Мухбира,вестница,
Мухиба,любящая,
Мухибджамал,красивая,
Мухибкамал,любящая,
Мухима,значительная,
Мухия,оживляющая,
Мухлиса,чистосердечная,
Мухсина,святая,
Мухтарама,уважаемая,
Мухтария,полноправная,
Мушарафа,дорогая,
Мушарифа,прославленная,
Мушрифа,женщина-руководитель,
Мушфика,жалеющая,
Муэллифа,писательница,
Муэмина,исповедующая,
Муяссара,успех,
Набагат,слава,
Набат,сладкая,
Набиба,умная,
Набига,обладательница,
Набира,внучка,
Наваз,щедрая,
Навалия,подарок,
Нагизя,хорошая,
Нагима,счастье,
Наджия,самая близкая,
Надима,душевная,
Надира,бесподобная,
Надия,утренняя,
Надрат,редкость,
Наз,нега,
Наза,нежная,
Назакат,изящность,
Назанин,нежная,
Назария,мысль,
Назафат,честность,
Назгуль,ласковый,
Назиба,благородная,
Назигуль,нежный,
Назика,нежная,
Назиля,ангел,
Назима,приводящая,
Назина,изящная,
Назира,примерная,
Назифа,чистая,
Назиха,очистившаяся,
Назия,изящная,
Назлы,нежная,
Назлыбанат,нежная,
Назлыбика,нежная,
Назлыгуль,нежная,
Назлыджамал,нежная,
Назлыкамал,нежная,
Назлым,нежная,
Назлысылу,нежная,
Назминиса,звезда,
Назмия,звезда,
Назсылу,нежная,
Наиба,замещающая,
Наида,колыхающаяся,
Наизя,копье,
Наиля,достигающая,
Наима,счастье,
Наира,освещающая,
Найра,лучезарная,
Накиба,избранная,
Накия,чистая,
Налия,слезообильная,
Намгира,завоевывающая,
Нания,оказыващющая,
Наргиза,проходящая,
Наргиля,кокосовая,
Наргуль,цветок,
Нардана,семечко,
Наригуль,цветок,
Нарима,дорогая,
Нарина,огонь,
Нариса,младенец,
Наркиза,нарцисс,
Наркис,нарцисс,
Нархаят,огонь,
Нарчечек,цветок,
Насиба,доля,
Насиля,род,
Насима,добросердечная,
Насифа,трудящаяся,
Насиха,дающая,
Насия,красивая,
Наубахар,начало,
Наурузбика,девушка,
Науфана,новая,
Нафасат,дорогая,
Нафига,польза,
Нафиля,подарок,
Нафиса,изящная,
Нафия,отлкнули в сторону,
Нахар,полдень,
Нахарбану,светлая,
Нахриджамал,источник,
Нахриджихан,исток,
Нахрикамал,источник,
Нигар,любимая,
Нигина,драгоценная,
Низамия,порядок,
Нилюфар,лотос,
Ниля,от Нил,
Нинель,инверсия,
Ниса,женщина,
Нисабану,молодая,
Нисабика,самая,
Ниязия,надобность,
Нур,луч,
Нура,луч,
Нуравшан,цветок,
Нурания,лучезарная,
Нурбагда,осыпающая,
Нурбанат,лучезарная,
Нурбану,лучезарная,
Нурбиби,лучезарная,
Нурбика,лучезарная,
Нурвафа,честный луч,
Нургазиза,дорогой луч,
Нургазима,великий луч,
Нургалима,образованный умный луч,
Нургиза,плавающая,
Нургуль,лучезарная,
Нурджамал,отражение,
Нурджаннат,сияние,
Нурджида,луч,
Нурджихан,луч,
Нурдида,свет,
Нурзада,лучезарный ребенок,
Нурзалия,лучезарная,
Нурзида,луч,
Нурзиля,лучезарное милосердие,
Нурзифа,лучезарная,
Нурзия,луч,
Нури,лучезарная,
Нуриасма,сияние,
Нуригуль,лучезарная,
Нуриджамал,лучезарная,
Нурикамал,сияние,
Нуриниса,лучезарная,
Нуриса,лучезарная,
Нурия,лучезарная,
Нуркамал,сияние,
Нурлыбанат,лучезарная,
Нурлыбану,лучезарная,
Нурлыбаян,лучезарная,
Нурлыбика,лучезарная,
Нурлыгайша,лучезарная,
Нурлыгаян,лучезарная,
Нурлыниса,лучезарная,
Нурлыруй,лучезарное,
Нурлыхаят,светлая,
Нурлыхуда,лучезарная,
Нурлыюз,лучезарная,
Нурсабах,светлая,
Нурсагадат,лучезарное счастье,
Нурсагида,луч,
Нурсайда,лучезарная,
Нурсайля,просящая,
Нурсалима,лучезарное здоровье,
Нурсалия,согревающий луч,
Нурсана,лучезарная,
Нурсанам,лучезарная,
Нурсания,второй луч,
Нурсара,лучезарная,
Нурсафа,сияние,
Нурсиба,осыпающая,
Нурсида,юный луч,
Нурсиля,поток,
Нурсина,лучезарная,
Нурсия,лучезарная,
Нурсултан,лучезарная,
Нурсылу,лучезарная,
Нурфага,лучезарная,
Нурфания,лучезарная,
Нурфая,дорогой луч,
Нурфигыль,лучезарные дела,
Нурфиза,лучистое серебро,
Нурхакима,лучезарная,
Нурхалима,лучезарная,
Нурхамида,лучезарная,
Нурханифа,лучезарная,
Нурхания,лучезарная,
Нурхая,луч,
Нурхаят,луч,
Нурчехра,лучезарное лицо,
Нурчечек,лучезарный цветок,
Нурчира,лучезарное лицо,
Нуршат,лучезарная,
Нуршахида,лучезарная,
Нуръюз,лучезарное лицо,
Нутфа,капля,
Нуфуза,достойная,
Нушаба,живая,
Пакиза,чистая,
Парвиза,одерживающая,
Пудина,мята,
Рабаба,лютня,
Раббания,принадлежащая,
Рабига,четвертая,
Равиля,девочка-подросток,
Равия,рассказывающая,
Рагва,желание,
Рагиба,желание,
Рагида,богатая,
Рагина,красивая,
Рагия,внимательная,
Рагна,красивая,
Раджапбану,родившаяся,
Раджапгуль,красавица,
Раджапсултан,повелительница,
Раджиля,идущая,
Раджиха,самая лучшая,
Раджия,просящая,
Радина,пряха,
Радифа,следующая,
Разикамал,полное,
Разиля,спокойного нрава,
Разина,спокойного нрава,
Разифа,согласная,
Разия,согласная,
Раида,зачинатель,
Раиля,закладывающая,
Раима,добросердечная,
Раиса,женщина-руководитель,
Раифа,жалостливая,
Раиха,аромат,
Райхан,удовольствие,
Райхана,удовольствие,
Райхангуль,цветок,
Ракиба,следящая,
Ракига,широкая,
Ракима,луг,
Ракия,растущая,
Ралина,солнце,
Рамза,знак,
Рамзиля,знак,
Рамзия,знак,
Рамиза,подающая,
Рамиля,волшебная,
Рамия,стреляющая,
Рамуза,пример,
Рана,красивая,
Ранар,красивая,
Рания,красивая,
Расида,достигшая,
Расиля,посланница,
Расима,обычай,
Расифа,крепкая,
Расиха,крепкая,
Расмия,официальная,
Расуля,посланница,
Раудия,ищущая,
Рауза,цветник,
Раузабану,девушка,
Раузабика,девушка,
Раузагуль,цветок,
Рауфа,милосердная,
Раушан,источник,
Раушана,источник,
Раушанельбанат,лучезарная,
Раушания,лучезарная,
Рафага,высокая,
Рафига,высокая,
Рафида,помощница,
Рафика,товарищ,
Рафиля,щеголеватая,
Рафиса,известная,
Рафия,хурма,
Рафкия,милосердная,
Рахиля,овечка,
Рахима,милосердная,
Рахимабану,милосердная,
Рахимабика,милосердная,
Рахина,заложенная,
Рахия,обилие,
Рахшана,светлая,
Рашида,идущая,
Раяна,прямая,
Регина,жена,
Резеда,цветок,
Рената,обновленная,
Римма,римлянка,
Рисаля,трактат,
Рита,жемчуг,
Рифа,риф,
Робина,прекрасная,
Ровена,красивая,
Родина,родина,
Роза,роза,
Розагуль,цветок,
Розалина,красивая роза,
Розалия,нежная,
Роксана,озаряющая,
Ромиля,сила,
Рубина,рубин,
Рувия,мыслительница,
Руза,день,
Рузгария,дочь,
Рузигуль,счастливый цветок,
Рузида,дающая,
Рузиджамал,счастливая,
Рузикамал,счастливая,
Рузина,повседневно нужная,
Рузия,счастливая,
Руй,лицо,
Рукия,волшебство,
Рукиябану,волшебная,
Румина,римлянка,
Румия,уроженка,
Руфина,золотистые волосы,
Руфия,золотистые волосы,
Рухания,душа,
Рухия,воодушевленная,
Рухсара,лицо,
Рухфаза,женщина,
Рушания,источник,
Рысбика,счастливая,
Сабагуль,утренняя,
Сабах,утренняя,
Сабига,седьмая,
Сабида,создающая,
Сабиля,путь,
Сабира,терпеливая,
Сабиха,терпеливая,
Сабрия,терпеливая,
Сабырбика,терпеливая,
Савиля,большой путь,
Савия,прямая,
Сагадат,счастье,
Сагадатбану,счастливая,
Сагадатбика,счастливая,
Сагадатнур,лучезарное,
Сагда,счастливая,
Сагдана,звезда,
Сагданур,счастливая,
Сагдия,счастливая,
Сагдуна,наше счастье,
Сагида,счастливая,
Сагидабану,счастливая,
Сагидабика,счастливая,
Сагира,младшая,
Сагия,старательная,
Сада,простая,
Садагуль,простая,
Сададиль,прямодушная,
Саджида,совершающая,
Садида,прямая,
Садика,верная,
Садира,начинающая,
Садиса,шестая,
Садия,испытывающая,
Садрия,относящаяся,
Саза,подходящая,
Саиба,правильная,
Саида,благородная,
Саима,держащая,
Саира,идущая,
Сайда,благородная,
Сайдабану,благородная,
Сайдабика,благородная,
Сайдагуль,благородная,
Сайданур,благородная,
Сайдельджамал,благородная,
Сайдельджихан,руководящая,
Сайдиджамал,благородная,
Сайляна,мелкий жемчуг,
Сайфия,вооруженная,
Сакина,спокойная,
Салахия,благодетельная,
Салика,идущая,
Салима,здоровая,
Салимабану,здоровая,
Салимабика,здоровая,
Салиса,третья,
Салиха,творящая,
Салия,дающая,
Сальви,отрада,
Самания,восьмая,
Самара,плод,
Самария,плодоносная,
Самига,слышащая,
Самима,настоящая,
Самина,дорогая,
Самира,собеседница,
Самия,высокочтимая,
Сана,яркий,
Санам,любимая,
Сандугач,соловей,
Сандугачбика,девушка-соловей,
Сандугачсылу,красавица,
Санига,созданная,
Санигуль,вторая,
Сания,вторая,
Саниябану,вторая,
Саниябика,вторая,
Саниясылу,вторая,
Сара,дама,
Сарби,кипарис,
Сарбибану,девушка,
Сарбигуль,цветок,
Сарбиджамал,стройная,
Сарбиджихан,статная,
Сарбикамал,статная,
Сарбиназ,статная,
Сарбиниса,стройная,
Сарвар,женщина-руководитель,
Сарвария,руководительница,
Сарват,богатство,
Сарви,кипарис,
Сардария,военачальница,
Сарима,расторопная,
Сарира,ум,
Сария,родник,
Сариябану,ценная,
Сармадия,вечная,
Сарра,радость,
Саррафия,сборщица,
Сатига,очень светлая,
Сатира,милующая,
Сатура,однострочное стихотворение,
Саубана,воспитательница,
Сауда,негасимая,
Саудабану,девушка,
Саудаджихан,самая страстная,
Саудия,негасимая,
Саура,революция,
Саусана,цветок,
Сафа,чистота,
Сафагуль,цветок,
Сафанур,лучезарная,
Сафаргуль,путешествующий,
Сафария,путешественница,
Сафдиля,чистая душа,
Сафида,светлая,
Сафина,большая,
Сафира,ангел,
Сафия,чистая,
Сафназ,чистая,
Сафура,звезда,
Сафурабика,девушка-звезда,
Сахарбанат,дочери,
Сахарбану,девочка,
Сахарбика,девушка,
Сахария,дочь,
Сахарназ,предрассветная,
Сахбия,хороший,
Сахиба,подруга,
Сахиля,морское,
Сахина,горячая,
Сахиниса,женщина,
Сахипджамал,красивая,
Сахипкамал,подруга,
Сахира,бодрствующая,
Сахия,щедрая,
Сахлия,легкая,
Сахура,бодорствующая,
Саяра,спутница,
Светлана,светлая,
Сидкибану,честная,
Сидкиджамал,честная,
Сидкикамал,совершенная,
Сидкия,правильная,
Сильва,лесная,
Сима,лицо,
Сина,грудь,
Сиразия,светильник,
Сирень,сирень,
Сирина,сирень,
Ситара,звезда,
Ситдика,правильная,
Сиярбика,девушка,
Стелла,звезда,
Суббуха,возвеличение,
Сугда,очень счатсливая,
Сугуда,подъем,
Сузгун,стройная,
Сузгунбика,стройная,
Сулмас,неувядающая,
Сулмасгуль,неувядающий,
Султана,царица,
Султанат,главенство,
Султанбика,владычица,
Султангуль,царственный,
Султания,дочь,
Сульма,очень красивая,
Сулюкбика,стройная,
Сунмас,угасающая,
Сурия,Сириус,
Сурур,радость,
Сурурбанат,радостная,
Сурурвафа,честная,
Сурурджихан,радость,
Сурьма,признак,
Сусанна,лилия,
Сусылу,водная,
Суфия,святая,
Суюмбика,любимая,
Суюнбика,любимая,
Суюнгель,радостная,
Суюнуч,радость,
Суюнучджамал,радостная,
Сылу,красивая,
Сылубану,красивая,
Сылубиби,красивая,
Сылубика,красивая,
Сылугуль,красивая,
Сылуджан,красивая,
Сылуджихан,красавица,
Сылукай,красавица,
Сылуназ,нежная,
Сылуниса,красавица,
Сылутан,красавица,
Сылухана,красивая,
Сылуюз,красивая,
Сюмайра,смуглая,
Сюмая,шагнувшая,
Сюмбель,месяц,
Сюмбеля,месяц,
Сюна,фазан,
Табиля,долгая,
Табриза,наследие,
Табрия,оправдать,
Тавиля,высокая,
Тависа,павлин,
Тагбира,устная,
Тагзима,оказание,
Тагзия,насыщающая,
Тагира,непорочная,
Таглима,обучение,
Тагмира,обновление,
Тагрифа,ознакомление,
Тазелбанат,венец,
Тазерниса,женщина-торговец,
Тазиба,венценосная,
Тазида,обновление,
Тазиниса,венценосная,
Тазира,женщина-торговец,
Тазия,венценосная,
Тазкира,памятная,
Тазкия,чистота,
Тазлибанат,венценосная,
Таиба,красивая,
Таира,летающая,
Таифа,племя,
Тайбика,девушка-жеребенок,
Таквина,создание,
Такия,умная,
Таклима,деловитая,
Такмиля,всем обеспечивающая,
Таксима,делящая,
Такфиля,закрытая,
Такфия,зарифмованная,
Талвина,придающая,
Талиба,ищущая,
Талига,идущая,
Талия,имеющая,
Тамара,смоковница,
Тамиза,здоровая,
Тамлиха,солить,
Тамлия,наполнение,
Тамчи,капля,
Танбика,девушка,
Танвира,освещение,
Тангуль,рассветный,
Танзиля,ниспослание,
Танзима,приведение,
Танзия,чистая,
Танка,монета,
Танкабану,чистая,
Танкабика,чистая,
Танкасылу,непорочная,
Таннур,рассветный,
Тансу,подобная,
Тансултан,царица,
Тансык,редкостная,
Тансыкбану,желанная,
Тансыкбиби,желанная,
Тансыкбика,желанная,
Тансылу,прекрасная,
Танчулпан,утренняя,
Танъюлдуз,утренняя,
Тарджима,переведенная,
Тасвия,уравнение,
Таскира,памятная,
Таския,очищенная,
Таслима,приветствие,
Таслия,радость,
Тасмия,наречение,
Тасния,повтор,
Тасфия,"очищение,",
Татлы,сладкая,
Татлыбанат,сладкая,
Татлыбану,сладкая,
Татлыбика,сладкая,
Татлыджихан,сладкая,
Татлыниса,сладкая,
Татлысылу,сладкая,
Тату,живущая,
Татубика,девушка,
Таузиха,четкая,
Таусига,увеличение,
Таусиля,доставка,
Таусима,знак,
Таусифа,характеризующая,
Таусия,завещание,
Тауфика,воздерживающаяся,
Тауфира,преумножение,
Таухида,объединение,
Тафкиля,представительство,
Тафкира,размышление,
Тахия,привет,
Тахлиля,приветствия,
Тахлима,хвала,
Тахлия,украшать,
Тахмиля,дать,
Тахния,поздравление,
Тахсина,укрепление,
Тахура,чистая,
Ташбика,девушка,
Ташкиля,составление,
Ташфия,оздоровление,
Таэмина,обеспечение,
Тимербика,девушка,
Тинбика,равная,
Тихния,поздравление,
Туйбика,девушка-праздник,
Туйсултан,повелительница,
Тукбика,созревшая,
Туксылу,созревшая,
Туктабика,останавливающая,
Тулганай,полная,
Тути,попугай,
Тутия,жемчуг,
Тюзбика,стройная,
Тюльпан,тюльпан,
Узьгулем,мой собственный цветок,
Узянбика,девушка,
Ука,галун,
Укабика,девушка,
Ульмас,бессмертная,
Ульмасбика,девушка,
Ульмасджамал,бессмертная,
Ульмасджихан,бессмертная,
Ульмаскамал,девушка,
Ульмаснур,бессмертный,
Ульфат,жизнь,
Ульфатбану,девушка,
Ульфатбика,девушка,
Ульфатнур,луч,
Умби,мать,
Умид,надежда,
Умида,надежда,
Умидбану,девушка-надежда,
Умидбика,девушка-надежда,
Умиднур,луч,
Умме,мать,
Уммебадар,мать,
Уммебанат,мать,
Уммебану,мать,
Уммебика,мать,
Уммевафа,мать,
Уммегазиза,мать,
Уммегафифа,мать,
Уммегаян,мать,
Уммегуль,мать,
Уммегульсем,мать,
Уммеджамал,мать,
Уммеджан,мать,
Уммеджихан,мать,
Уммезагида,мать,
Уммезада,мать,
Уммезайнап,мать,
Уммезакия,мать,
Уммезифа,мать,
Уммекамал,мать,
Уммекамиля,мать,
Уммекарима,мать,
Уммелатифа,мать,
Уммелхаир,мать,
Уммельхая,мать,
Уммельхаят,мать,
Умменагима,мать,
Умменахар,мать,
Уммениса,мать,
Умменур,мать,
Уммеруй,мать,
Уммесабира,мать,
Уммесагида,мать,
Уммесалима,мать,
Уммесафия,мать,
Уммесылу,мать,
Уммехабиба,мать,
Уммехакима,мать,
Уммехалида,мать,
Уммехалима,мать,
Уммехани,мать,
Умми,мать,
Уммия,мать,
Унса,девушка,
Унсия,девушка,
Уразбану,счастливая,
Уразбика,счастливая,
Уразгуль,счастливый,
Урия,гурия,
Уркия,волшебная,
Урфия,легкая,
Усяргуль,цветок,
Утабика,очень уважаемая,
Уфык,горизонт,
Учкын,искра,
Фавария,горячая,
Фавида,польза,
Фавия,ароматная,
Фагиля,работающая,
Фагима,умная,
Фагмия,умная,
Фазиля,превосходящая,
Фазлия,уважаемая,
Фазлыниса,уважаемая,
Фаида,прибыль,
Фаиза,победительница,
Фаика,превосходящая,
Фаиля,работящая,
Фаина,сияющая,
Файзия,обилие,
Файруза,бирюза,
Файрузджамал,лучезарная,
Файрузкамал,распространяющая,
Файсалия,выносящая,
Файтуна,карета,
Файхура,ароматная,
Факиха,плод,
Факия,плод,
Фалахия,счастье,
Фалиса,морская,
Фалиха,счастливая,
Фалия,счастье,
Фанавия,преданная,
Фангиза,бороздящая,
Фандария,ученая,
Фандаса,связанная,
Фандида,источник,
Фандиля,преданная,
Фандуса,подруга,
Фанза,посвященная,
Фанзалия,блондинка,
Фанзиля,имеющая,
Фанзира,имеющая,
Фанзиряк,имеющая,
Фанзия,свет,
Фаниля,обладающая,
Фанира,обладающая,
Фаниса,светоч,
Фания,обладающая,
Фаннана,артистка,
Фаннура,луч,
Фансия,любящая,
Фануза,светоч,
Фарадиса,райские,
Фарангис,радушная,
Фарахи,радость,
Фарахия,способная,
Фарваза,летающая,
Фаргиза,купающаяся,
Фаргия,стройная,
Фардавия,одинокая,
Фардана,одинокая,
Фардангуль,одинокая,
Фардания,одинокая,
Фардигуль,одинокая,
Фардия,одинокая,
Фардуна,одинокая,
Фарзана,образованная,
Фарзания,образованная,
Фарзия,обязательное,
Фарига,красивяа,
Фарида,жемчужина,
Фаридабану,девушка-жемчужина,
Фаридабика,девушка-жемчужина,
Фариза,обязательная,
Фариса,всадница,
Фариха,жизнерадостная,
Фария,изумительная,
Фаррахджамал,жизнерадостная,
Фаррахкамал,большая,
Фаруха,веселая,
Фархада,непобедимая,
Фархана,счастье,
Фархе,веселая,
Фархебанат,девичья,
Фархебану,девичья,
Фархезада,девочка,
Фархениса,женская,
Фархеруй,радостное,
Фархи,веселая,
Фархиасма,великая,
Фархиджамал,радостная,
Фархиджихан,радостная,
Фархиза,радостная,
Фархизуха,радостная,
Фархиназ,нега,
Фархинур,луч,
Фархисурур,очень,
Фархисылу,радостная,
Фархия,радостная,
Фархуна,наша радость,
Фаршат,очень радостная,
Фасахат,сладкоречивая,
Фасахатбану,сладкоречивая,
Фасахатбика,сладкоречивая,
Фасиля,решительная,
Фасиха,сладкоречивая,
Фасхия,сладкоречивая,
Фатанат,расторопность,
Фатима,девочка-младенец,
Фатимабану,девочка-младенец,
Фатимабика,девочка-младенец,
Фатина,понимающая,
Фатиха,благословение,
Фатлия,завязанная,
Фатхи,победа,
Фатхиджамал,завоевывающая,
Фатхиджихан,завоевывающая,
Фатхия,победа,
Фаузария,победа,
Фаузельджихан,победа,
Фаузельзат,победа,
Фаузелькамар,победа,
Фаузия,победительница,
Фаукия,превосходство,
Фаукнур,превосходная,
Фаурия,быстрая,
Фаухана,ароматная,
Фаухия,ароматная,
Фахада,красивая,
Фахадия,расторопная,
Фахира,очень хорошая,
Фахрелбанат,гордость,
Фахрелбану,гордость,
Фахрелбаян,явственная,
Фахрелбика,гордость,
Фахрелсылу,гордость,
Фахриджамал,достигшая,
